FIPStxt,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,class
26123,-291456125.98320395,-212780960.7209135,-8967894.054740565,42731.99055992915,19451.735310759897,-2546.5241697671177,-671.6520096032164,-351.4483365896669,-182.14787588190242,-6.986580954901836,0
26125,-1050737161.788019,1996369482.1985786,8989358.540978689,-423566.56522983406,-11570.065367227704,942.0447747909097,-460.99176612730105,-888.9213451927099,42.72272706715782,24.261620928200035,4
26127,-1386391397.8029273,-210489794.31763887,-21347047.937311865,37318.736828612746,2026.408029094508,-940.028809293167,-401.97411990239516,-509.3651000945166,-98.15201795574212,-0.30659916747696797,4
26129,-1194293938.769288,-217940414.89323953,-28663751.127423473,34977.86463060657,934.0940535985867,-1146.8907584829046,-1277.3873387396607,986.0508348895689,166.43312939620446,-3.202213223243882,4
26131,1544312304.4986203,-250791710.7593233,-34209990.890965015,17045.295854152875,-19544.9878659314,-1203.299884365104,-989.092970713976,964.4648976241506,229.69749660145527,-15.63222553517264,0
26133,-1183658732.3884213,-218067989.59730384,-28685289.21035572,35920.630787675545,3320.964661307029,-1256.4473433880323,-1306.6418606755042,987.7456187325014,157.03176277659358,-1.7834507809110955,4
26135,-1186076608.5128412,-218038995.5517557,-28680395.61805207,27941.475546894984,-16138.1549734407,-392.95618120339714,-1067.0423076303375,973.7095591199627,233.16547310703476,-14.77165545990359,4
26137,-1390306602.280412,-190666950.7168191,5282142.949762694,29422.872461174484,-17192.548489950474,-5685.962736892597,-373.9959743343812,-71.7063015378544,47.732811887419174,-7.2077611603545115,4
26139,-1433367898.4912553,330868775.9489139,-19238076.248234853,-189833.12243987023,24731.39398173139,386.02979941634976,473.6659551345844,-777.9086429098585,539.4456735914168,34.472324734878676,4
26143,-1370887383.6839542,-194078425.9127205,964042.6640780163,31123.18214454215,-15109.706714044207,-3741.2961751697026,-368.2346528556278,-148.59481492134424,13.058950072812328,-6.076997144820069,4
26145,-472787544.6906601,102323869.18707037,-19596866.324174255,-71880.07715264685,42412.54276610997,-906.4265324297285,493.63848360415216,-471.662743894597,396.999830841174,-5.951971708647225,0
26147,-741373996.7509778,62868703.98431884,-28077822.015355185,-89652.54930759728,45347.75376906999,-3030.737499363809,62.434132108007745,872.6222838757253,-436.0497136751358,-11.980915308811726,4
26149,-1470457954.0390203,-152321739.3078998,55768489.7331541,42655.50929205795,-7663.882734458498,-5192.751270632477,-410.8502401021077,-117.7150973061637,-141.1590799175304,13.402599220806342,4
26151,261648513.69172665,-225300710.25711417,-25768206.837055773,35996.6583565995,21318.92821130815,-1704.5411063802894,246.987738899823,-341.1582594752446,399.95743302880857,-21.553090526615932,0
26153,1025829278.11436,-236111915.06041905,-21771184.102850556,17672.638130059255,-25031.806493973247,-1723.92622326423,-202.2425529157576,-235.8181350221965,42.37428286335518,-12.613110393911452,0
26155,-1347813615.1714675,-170109925.44473043,31353582.131109424,57050.829437609886,10365.150712406858,10091.480185829778,-154.4099702701517,-74.30817332331935,-89.7775200691457,18.463169594782393,4
26157,-328495970.2413052,-212157771.20610842,-8652096.344687747,47285.83031018941,27915.8352062898,-1756.6403361070847,-713.674782722052,-460.98351769693886,-248.38582927641818,-3.82889106053937,0
26159,-1071841161.7435032,-158575245.41319323,25827245.77720836,36807.71139862267,26644.636789568027,-5648.099375524231,-146.84900723330662,191.91812295383767,201.40086085976958,8.786252083307732,4
55113,1341863409.2274199,-241609714.13575727,-24708792.121994223,21195.122187345158,-12841.548965244794,-2380.9355339299427,-386.87088600253094,-167.854230108324,9.174165915948729,-17.444106084268824,0
26161,-913419215.8409183,322384816.3604582,-7190274.342735289,-50741.97179753617,30151.9329189599,1874.439559428473,808.7937273714032,-392.1581653804628,325.77808763120237,3.225714164871614,4
26163,-1992141241.755922,2034121788.9343355,-16657366.93312119,668391.8495891728,-28619.439861782517,-1817.8135209636696,-1250.6037475155267,46.685706545567946,-17.61481702973538,138.5184262920116,4
26165,-1204438103.7169347,-196475682.76559576,87681.13259892054,37246.83342505991,-7368.884597709241,419.34683310571626,-308.85809402233554,-442.1184494999916,-120.86396055288316,-1.8074720536535671,4
37001,-1844111358.9804478,108671008.19343764,-25870383.039102998,-118872.34572247457,18607.02563466541,-1336.7502198545556,305.67165934145686,904.9372139445488,-368.7160606787399,31.509542141059075,4
37003,-2331500046.9933214,-156643289.98581207,-4155227.1923049134,13264.697726180224,37.66157535720459,-4273.555988683226,-191.9316103372998,241.3054445737617,336.1332880966776,50.12591334752907,4
37005,-2397170060.14821,-203511174.33726344,-26227683.64202729,33681.322470498344,-12418.042388371452,-131.46370741232144,-1128.64657856081,979.557377264743,225.95429167942538,10.147487756962603,4
37007,-1321087451.4600022,-203550075.28630736,-11082892.9866506,35259.38490897718,-4656.739374499348,-1700.6376151113698,-431.8284618566979,-294.6278019006377,-52.013722493281286,-2.5713245917883483,4
37009,-1707271098.0927036,-198294359.0496863,-9461867.278266968,35502.25130459008,-2830.2179175117967,-4166.183898559551,-635.8600740371999,29.56641537341447,23.80168023312286,6.978372734773885,4
37011,-2357239675.404636,-198385613.4907054,-18764000.735022336,35474.71362322942,-8684.201549602618,-1315.6893097100099,-536.6758130359156,-73.14479961620978,33.53296637443563,20.924338382114506,4
37013,-256601882.4390171,-190919842.06687254,20952642.19263665,36167.32294863223,-1765.7329338684162,-5028.65268880029,-467.09363284862906,-184.68821685556225,-107.58668612332956,-11.034983041766429,0
37015,-701232909.8691345,-218080609.60030702,-21889132.463845007,32217.87992907722,-6311.16511672156,-86.49063623007184,-146.95545724268996,-764.1862682274154,-120.7285617135179,-12.74418252371095,4
37017,-60340321.32439317,-225411848.5747922,-22706954.00574799,36880.044897704174,11904.291437069822,-1974.3930919695624,-537.5535570994568,-449.2736872704539,-137.64645341650936,-12.883974473526465,0
37019,-283599557.5849051,27644538.09521651,42044588.76318585,-114761.47102784473,2929.3757087738477,-8223.418259187578,91.61641301106675,130.5195026163746,218.34911297620425,-22.20179769247543,0
37021,-1126942581.077207,410779970.4479611,-25882973.25704909,-333158.9909690553,24833.72235930885,-1426.4911923615787,-46.6428367513229,760.2477225890837,-493.60260667141483,-4.0626282920871475,4
37023,-1525724629.8042564,73080302.81298248,-26662371.7627574,-183700.03175015558,11374.080279112362,-986.0217582191731,-308.55146693257865,891.7388586865939,-222.78902442465397,7.421695509643488,4
37025,-2127685973.1029103,240029969.41900432,-24229441.19275981,-202925.47138273017,2304.1598952095624,-292.9923426121274,537.3439217482828,-253.59064429584305,335.0425423350207,61.75781321872377,4
37027,-1652164141.933914,66087250.27256438,-26445745.13204902,-175247.65917861255,-1335.8474014370356,-407.0244851017277,-91.35501709599409,888.6703470967782,-177.354679924024,0.4298731269677992,4
37031,-1489612903.537333,-97835058.07477562,128845105.83978777,28241.592098069188,-46393.23019429588,-16902.09469994582,225.57543348093705,-164.56193203872468,-20.43670982941601,-7.881324223100455,4
37033,-1702154246.8407328,-211359211.61466387,-26976826.880951047,37772.89529245203,3319.049197091713,-1078.4215469337184,-633.8838347063959,-159.29765506387614,-26.208400628999147,6.620010556242639,4
37035,-2022478886.955683,292031838.9225873,7230986.442032209,-307951.48829100066,4277.353483779978,-7226.370741694454,155.82365645207668,111.99523839617436,28.6310875732458,71.13490833319736,4
37037,-790251750.2337829,-173172185.61203757,11446485.077985065,36126.02465182067,15401.090282144529,-2126.220177456093,470.39736571324414,239.88817224624074,393.5723695618962,-10.730147373594331,4
37039,-1590073019.3441825,-213192794.73788685,-27862216.50503583,39495.03399971822,8584.768041873767,-1346.7057476466966,-1376.744983438259,992.6216298956845,138.8932665629198,11.669865176654259,4
37041,-2631896409.95319,-193212469.63351372,-15679072.09129877,35616.467656429,-16199.716523534957,1487.220750749352,-28.486507950070948,-802.2182856680604,-88.19506959597157,23.327982972593567,4
37043,-2471551915.2572947,-202618918.07880726,-26077045.32062607,33646.220568367644,-13133.88979614617,-73.54161323539788,-1120.793452684791,979.2418637111044,229.20055259639526,12.06739614181883,4
37045,-1634946875.4744296,-91095294.59801675,81482029.10855635,24329.967402602346,10197.763191861344,-12473.548708574492,343.9977736589051,306.12025554707714,279.6024287607723,32.76246429386506,4
37047,151357828.05871198,-202223484.30612475,11497746.16155174,40336.66151525996,20008.79472523915,-8555.681796997975,-772.8914966464002,-92.86051440212674,-130.05513484427496,-14.064309911070461,0
37049,-767077836.1441369,-6908557.57145393,22948437.741482675,-64717.07880470466,-8793.374281340035,5611.693403985806,397.6641488250772,112.61768858667084,434.3893057509584,-9.605898860769397,4
37051,-1163733354.5369284,459096200.7033578,-25586683.26026666,-228314.65000381466,8369.407138740213,-966.4763846652608,518.3150005432866,742.369208729695,-472.14891273422046,-17.83030376902831,4
37053,-2300396871.5793533,-202827516.52926067,-23940690.66969715,39285.49510045018,2373.13148037054,-1462.9821295816837,-919.475050447307,340.6058857727721,64.25392152037445,37.5820304280406,4
37055,-1904538368.7844338,-140398618.0659511,65688421.400035284,23775.102991413387,-43242.83912292709,-12616.824211110506,109.33308381685738,-193.40171737564344,80.3306244506617,-8.566070365996897,4
37057,-1397024041.608551,159369829.11347744,-26516004.26996258,-203161.14795101676,58804.46325513734,-3057.2299405994318,-672.1939140657363,892.4564220016789,-484.6874688394285,42.11457133008457,4
37059,-2316924082.244608,-154452738.04037488,-6624537.686916066,14302.391859921836,3366.6476976002964,-3497.926391228909,-19.517234501447707,240.98300188140024,352.5261645386678,52.534938834320585,4
37061,-279214915.29067177,-214555401.36234856,-11183682.541957894,48958.97004596717,33374.02474019361,-2005.385180150349,-766.6650200359221,-484.83085528284226,-268.1498662495556,-3.601409762609931,0
37063,-2449880907.024387,346797887.4054413,-23573858.7822876,-138299.63049734148,-22008.826576307016,631.8419368222494,1141.2325922737984,788.9025185237754,-330.81180842049775,31.326037841039177,4
37065,-1444706195.1200745,-143532216.93204007,615481.1592886784,17010.61984693585,-2203.430930939092,2826.194985527757,764.5666490423672,-37.77645935288242,499.57864961004753,-1.6311891440122064,4
37067,-2191824350.5259056,778959501.6732192,-22079495.241923336,-492360.07569666987,-26694.869725359156,1485.1089821233306,590.6434016712932,571.3444589173703,-426.33360537368276,53.70842875560785,4
37069,-1475168721.4154916,-178721381.09159136,-17705076.026579227,29867.44264963405,36394.07577850571,-2222.242122832814,-498.78457174470066,-82.10127082155117,359.59291818019284,32.171292259096,4
37071,-2196421361.5946565,339698910.04834145,-2314200.296882825,-265630.6171399304,665.834668441412,-2059.22958600327,432.8901968280962,-23.613308696701022,146.25869006765615,94.4253232317215,4
37073,-2011193885.185624,-208141198.03462318,-27009363.966168217,32841.14810756429,-11193.98259370268,-321.62044297615967,-1138.7201663474266,979.4035380014657,218.84708823145337,-0.5505730584129883,4
37075,-2188333711.7635922,-206016297.80559957,-26650620.353649385,31693.43877534603,-15491.144229165142,-68.75240887494418,-1088.138089208759,976.7424575328199,236.7463232313333,-3.5761360516317846,4
37077,-1357054140.8511062,-151421794.97491089,51402874.86168153,37181.71172920853,-7599.7121740014545,-5497.065831812574,170.51610442024804,164.99127562561983,218.79215258022813,1.5717463629605062,4
37079,-2284114710.031902,-204867336.83394837,-26456641.677685555,38747.87663637676,883.0587040718524,-760.931280819159,-1290.8478972767186,988.9683025748976,173.1622686516869,33.17168757827388,4
37081,-1340294562.3696043,811317018.2955928,-23606803.272287183,-347647.00427486026,23663.03240619703,-1373.3968596136954,110.74932134987931,595.934463650447,-621.4412314738884,19.35844543458995,4
37083,-634156573.6204717,-186490183.18745193,21583523.031943735,46418.100057798154,-512.0218079354426,5677.56035381226,-425.0860747881308,-380.605365840501,-272.3187523684193,-0.28800712624207925,4
37085,-1163245674.9319232,-83525574.51260968,86672379.93924251,24608.452573875897,21601.54304243947,-8369.005778771747,28.833230343612243,371.9404018812956,156.22897821003107,17.011871067319493,4
37087,-1273432563.0730088,-117573184.88178718,-28042782.64689409,-23862.33747463195,11684.449379116659,-1425.448287943152,87.28749194960832,986.9192529118471,-198.72068242981894,-10.809546784295847,4
37089,-2043113840.2461205,140176657.64161393,-25332397.001993537,-218257.10964294587,5181.880177363643,-459.3184654522384,-124.060192558397,864.6861836904221,-243.511631392978,41.554084866138005,4
37091,-1972863313.7199032,-197890170.83393186,-12668645.826684875,38690.58674977972,-8095.040387846197,2564.2484505442803,-34.88221531749534,-948.3919616622385,-179.8793561718319,9.480608311356065,4
37093,-1872263091.3071308,-105725383.62707295,-26808415.792180147,-32902.54319078123,-4621.673173894546,-483.15984512258774,237.6272784569425,973.6418673076125,-126.03458890292279,-4.309359019645845,4
37095,-1014053214.7533212,-220102525.07862714,-29028778.693785258,25799.46341858676,-19898.693876187775,-286.81744814279523,-1018.4676368871204,970.5659230625511,246.81927916657352,-17.554520193933943,4
37097,-1328733773.8579767,179699913.66687033,-26556311.417815555,-212901.21655178876,36536.06247328399,-2096.8729939658874,-306.92658217769355,869.5589244833066,-420.1529111114073,16.906542431231145,4
37099,-1474697616.5769858,-195508812.08082554,-2427561.2299483903,42904.32941980786,4626.167679583403,365.01771235351316,-430.36355587714877,-492.35772119263925,-172.16032298582272,11.040145438843066,4
37101,-517243359.9056072,57218239.11450798,123523288.76103692,-63671.2932671332,34289.01923596585,-20167.025512921948,-39.75794101760892,176.14102787229857,6.514120784844141,-8.889741815400246,0
37103,-1534100153.1946585,-213864235.57423556,-27975576.585184608,30014.909103088292,-14036.164497985721,-363.6020188636457,-1097.4961769067984,976.1085182055624,227.07160698898775,-10.970260197066382,4
37105,-2376248736.5515876,-133078493.56196824,68880554.6690292,43016.42707352191,-21323.23217887161,-3079.1731610202787,-275.28553172516956,-78.37106485107378,-119.52871333459956,58.80187855958961,4
37107,-1853836402.749691,-124424494.85169783,87907983.04927057,34163.08336197951,-27062.360111722515,-13072.476747850462,-81.80749318867925,-156.57350060512374,-41.031884656559996,15.667714601951179,4
37109,-2245587448.102994,-79067445.30813676,80338033.23325105,4609.151174446888,-7271.238845630246,-19696.153394041714,520.9331684684558,103.14775027260387,341.5804413883477,75.62193630414144,4
37111,-1672608824.1648026,-173750066.69945693,24054169.9113212,37839.767110487905,-2027.2820190411765,-8512.406826861208,-504.648457669699,-108.4104446665471,-37.76455775230029,16.3251604386649,4
37113,-1386248715.232101,-193311012.16317806,1780146.9921758384,35033.95464157249,-1582.5694325659813,-6638.697140966518,-603.2950231283949,-2.4025089572764813,8.700418919996094,2.048053468528782,4
37115,-1614383727.610354,-206323288.45292926,-27782502.920079295,31013.398202450433,-2898.894549533473,-776.3970253324558,447.7811401390906,1023.2086124103411,-130.90993134664524,-25.65622914539603,4
37117,-1574748924.1109865,-205367511.0783971,-17111809.461300027,37077.337011488344,-4714.177706776025,994.9070974458792,-118.62322272426692,-862.9581285646013,-156.49078267218033,0.2142659384070051,4
37119,-2143160236.8269117,1640311995.1554582,-18184187.6235915,-447285.7775777402,-60466.934602131965,2554.6518890065518,468.7950988041154,173.9548952800601,-395.99414807140266,31.684590633367065,4
37121,-2456308300.935108,-190285701.24878687,-9259431.442739198,31562.27691608672,-15966.146015905284,-4509.177166311445,-602.1540228378379,230.37587694174758,131.16987719596443,18.170666815935498,4
37123,-1468401935.9992065,-199140835.0817995,-7227878.588237101,35302.74864131632,-5543.445999377139,-2487.6261417119167,-463.5543931987717,-211.75298615425913,-32.908972637231294,0.2983830918441976,4
37125,-784981333.7138686,-110264346.04341966,122064714.96056895,38625.228068274184,-14826.180843784066,-17589.309162242993,-169.53334874029028,-136.41661699045602,-144.2150382970174,-7.862565142084447,4
37127,-1338394184.558627,-79326894.3001323,-27737611.165237743,-16944.21162081721,27875.34845319954,-2117.214310945186,412.9012126686787,996.1464311033864,-368.67681248798823,-2.7286535468827458,4
37129,-2752627204.0016656,251276899.35773575,-23420181.207149297,-126668.74816895589,-33534.37929848209,1239.8789342995397,1286.6887750220906,823.87131258691,-255.11495441269602,10.116934924224935,4
37131,-1296411440.9423428,-211819452.79300523,-21866203.73057042,34514.92962371676,-3393.376646024221,-1002.5556762287262,-398.30113975372905,-403.05352251323825,-55.53067629516204,-5.80227128491248,4
37133,-656233106.8101101,155616010.58840567,89875640.20710866,-111319.13648007203,-14368.781301889332,-24324.262214816008,1273.6443839105004,-43.63334519782093,216.99994651033398,-36.75948376212245,4
37135,-1889426093.5569947,-5361361.599094744,-26309561.76458978,-15302.20618443526,17369.727726454297,-1474.6520823963529,998.0918032847478,973.6652820344675,-426.0408674786689,16.773792123421316,4
37137,-2025505054.9593976,-207969526.01953822,-26980380.72891828,33401.12682004769,-9951.05154163285,-371.68288279381767,-1154.2038335827046,980.3459198597448,214.066099194643,1.7602665443751355,4
37139,-2457567367.882845,-161379196.92737365,29635193.442501277,43295.08688332266,-19076.238186215127,3908.226108799322,-256.7595843063215,-290.22248732424447,-145.04056723686,43.51200965911749,4
37141,-109405564.28870448,-176045960.74422675,27871231.404038154,23907.931492118794,32.79181582313631,-11404.509490601136,124.0481048437281,195.6843035217091,307.43954494515765,-23.71284600945029,0
37143,-2353111769.9469023,-204039679.41764808,-26316910.194466155,34754.55735019223,-9430.086119252115,-279.43758445584933,-1164.8404456170183,981.6223975887217,213.98220486322322,14.928051983236035,4
37145,-1834220005.7936754,-192543738.34395158,-3513551.200528189,43738.79267581152,5556.36099983474,-176.9036968943375,-464.6125374950938,-457.9329070291205,-155.8623022164879,24.76230115188699,4
37147,-1000712832.3384589,66220068.72381242,-1604702.8087586635,-48688.3619184048,13129.829729278385,-4398.240026115855,975.0385816914344,175.3612765136989,124.43648530870297,-13.254243890789505,4
37149,-2390229440.1039248,-199435863.29180822,-20643698.19611755,37533.557601337496,-3949.9098525643076,-1103.449372067083,-560.658460749444,-135.56319316265942,4.734770816313576,32.465437903559064,4
37151,-497384291.43969035,-44913102.65939344,88652675.42532116,-1450.63029398457,39558.209407632385,-7673.967461351647,-312.0454645477983,386.19111170070113,37.725614711477654,-1.1344386080756503,0
37153,-1567432289.3989048,-152614074.5337148,54005437.654432595,34333.68859244676,-23573.648474561935,-6720.086275696138,-197.6129204976174,-143.86911455109686,-47.98406489678133,2.186105166588914,4
37155,141729166.55627874,-128621887.38188057,107269293.17467402,66508.85927716142,43451.07524904047,-6614.54450802891,-411.66668538012107,492.4105441282418,-70.3393234686783,-16.44095541309267,0
37157,-1245408315.6533377,-137517168.33887243,78875913.56808151,55012.81813038055,17690.400006997384,-7872.942395008344,-722.6308232183893,-40.26350381593967,-275.7512653456652,26.40711220716199,4
37159,-1524955648.488951,107278484.38654856,-26505429.88941746,-157371.98571728787,30933.034908406098,-1899.0430889642234,-177.06871786309708,901.5983498658081,-371.1260160510294,23.31995036920476,4
37161,-1254866626.5965226,-131513185.50385176,86824613.81419282,32543.404836192094,-10418.804493221864,-22046.36618410985,-166.28443822759886,-267.64698950355506,-30.714217353584363,1.6146726362968158,4
37163,187713985.28768706,-215013103.6372288,-5205533.890597485,48285.28117412448,35311.67542889127,-3513.117628206816,-867.9748034831542,-319.6511550074735,-254.84202735775847,-10.081106755928792,0
37165,-2120511207.7312603,-165740511.93592694,28524361.320933916,36632.10496056957,-19927.997161690662,-2551.785244818477,-261.5579571444145,-204.35738077684903,-50.01932076483533,17.906274826431282,4
37167,-1848470792.6931064,-159217402.8709026,41147356.38065385,44327.45969635972,5749.329011667301,-8920.148568084524,-565.3802230028765,-133.37393179774847,-114.81339153562627,40.50216017452787,4
37169,-1637408282.6964426,-159130185.31438726,-27518458.742191352,4633.445193651066,17502.992346002793,-1611.2307388117827,-255.78686739323433,1005.7306010950842,-150.12809595073102,7.412856779474933,4
37171,-1358524004.4521477,-148616110.1476527,62337619.5500224,43289.47511230351,10493.386608186976,-15532.973683542206,-545.8795158844803,-157.87957423073155,-122.40960704529972,19.76687083785323,4
37173,-1324281400.6483274,-216381139.5278303,-28400501.59087062,31308.125437425268,-9107.591853833224,-655.9662958570456,-1155.432732180956,979.1354441425455,206.50752554611952,-8.796604523951462,4
37175,-1893884867.4184358,-178856364.0481321,12323195.240369651,35554.734228677655,-12736.605057053197,-2450.135052482599,235.7464261349908,60.86248549942385,296.57787767271384,4.302428846265296,4
37177,-1833231868.930651,-210275968.32617092,-27369774.997578703,28016.398403328487,-21439.827201543012,69.93399016385851,-1010.2730678785753,971.5035892107145,257.87679284134606,-16.936442255230467,4
37179,-1162234658.3387601,280612409.792253,-26416647.52030717,-248931.03419298105,26515.62051603539,-1658.3188180199618,-21.781603729819036,821.2501071550101,-447.9755124847816,-1.6337408875815718,4
37181,-2362374515.994071,-159301922.0674046,33775891.21202823,42027.76756255058,-11750.782699095871,-2315.7393455188326,-366.58657257321687,-191.30802265567635,-98.35379316888177,54.440940741017805,4
37183,-1040319205.7858683,1696774543.5405514,12352074.609975627,-607900.2379695385,-16911.84821301638,1452.4213470495429,50.479631033866276,-720.7915350808439,-28.85536555946814,-3.2553504780330047,4
37185,-1688849807.5739584,-212007909.9963473,-27662174.693980232,36380.671290643695,160.5649459142692,-938.4738851662839,-1274.3082174861338,986.7864916677156,172.45517396220689,5.758933266372348,4
37189,-2137514453.9851165,-173738699.07403985,17517470.063957036,51385.63968854731,86.77260713549333,7031.111733516959,-389.2288467508957,-502.53820660168833,-277.7328042418718,47.57176337695103,4
37191,-1332072501.4234083,7744650.906083985,-17515009.111413643,-79354.31297765892,36793.55219567293,-1110.0017752331182,-9.821534456898164,-264.6221626532369,410.45162475171895,29.68641018584595,4
37193,-544007998.7143946,-159781738.17196694,58810185.71404246,36199.99494323878,9237.750199602257,-20073.826291517475,-482.56560309425794,-190.27824743939712,-69.15655245084963,-10.485158649358675,0
37195,-1954613919.2878897,-147162342.15555528,54326024.637694985,68530.10871847319,-1664.285606404718,22770.420181198173,1099.4245062486546,882.2210343893594,554.3122213137377,29.381204492128,4
37197,-2042236516.7834923,-193519004.72285777,-7764151.517607195,43376.74554276271,9740.41394164493,-2855.6424639764286,-663.1710238662874,-196.58834590837284,-85.57530529919681,40.02708572910288,4
37199,-2113186010.5232043,-206917735.29609045,-26802807.92279996,36226.74856901305,-3810.3657602584876,-613.0393818806516,-1230.9135509801918,985.0536127089222,190.54325405920704,14.624083179656775,4
42001,-1414923287.8051739,-103660269.0750211,7617405.2892649695,17238.01976021999,32355.31245579052,728.0761813327315,383.25959648249557,100.94181254272353,322.3827656014424,25.205882828991406,4
42003,-1521283182.82319,1939536174.9610963,-18022619.08265194,-289521.9026210277,-34269.40527395196,700.6872178995311,-309.36668039927196,57.21798691522654,-445.7226969724288,20.73336056143702,4
42005,-885863682.2470572,-188376445.06838128,-3739260.2130659083,52231.43028072888,27699.610518323698,3360.509984947027,1451.815368932722,56.372743375487595,597.5518042760797,-14.102287952912475,4
42007,-1828490298.280206,152262071.2250956,-4362646.8977820035,-129513.9679873826,12767.910314977937,-2451.718951186085,507.4471300297931,46.44854683746168,182.76935241619148,41.7509352827768,4
42009,439767312.4261617,-224239816.98535702,-14363714.194966516,42174.67049495496,22230.12388043975,-784.9762797777684,-87.2129536102905,-417.10530997899104,9.070741704587954,-19.40122385932089,0
42011,-367581108.50273216,330256263.37463754,-11592550.526745092,-4810.114625482914,85867.08604367555,2947.209875939031,200.85626542619875,-830.9128388060067,437.3924592530798,12.385678305796851,0
42013,-1422643188.236745,-29851700.069242723,15865923.678321324,11766.153148185553,-3330.869001106774,611.4779212577855,1484.3214077938708,225.148231073895,370.9434090469727,-9.390708647577902,4
42015,926761734.288804,-219532560.3389396,-852062.4743142491,47795.088798413744,24083.69431548028,3938.5562522394243,-527.3502810949493,-707.0138329287093,-380.36448958698423,-13.40623447603176,0
42017,-1555705346.2176192,959789502.304671,-21096688.312484268,-263728.20094665216,14706.733415266553,-1297.957489816766,310.0027073835662,-233.92034370308534,-116.12755884246823,50.83069237133858,4
42019,-522244189.4388659,62098629.17053295,92401509.49689092,-46871.37705021146,34079.65293936726,303.11546813879414,-166.4252204679948,575.187689148643,53.86218451415017,-0.7007007457705584,0
42021,-850232406.7283089,-12726772.285700962,70695998.75180791,6560.115058426318,1596.8010640311472,-2684.9096354574244,1006.9272546878952,519.854225959936,333.44516603604967,-14.235090392240132,4
42023,-1809325440.5600164,-207231443.39043725,-22933772.791784093,28243.291332357792,-24908.101954477523,1600.9336145495,384.76736506901574,-1320.0910843438996,-126.93608776863158,-14.940945419072065,4
42025,-1899200387.3401837,-141119679.82796484,10992498.216384146,33316.935815565615,2548.118316640973,2331.4299318223493,1060.41845700112,197.53774046206792,499.1546463085258,16.850909709610086,4
42027,735459222.4322178,-95554148.3507974,4972356.048067898,68522.84927816705,26451.984354870045,892.2494043433456,2159.5651850181766,280.5989580543551,298.330675924393,-48.54546558142701,0
42029,-1133462256.8682733,1214156038.5580652,-19283908.376737326,-785615.4830093565,7841.405832804295,469.5040329303018,174.16722595255877,-785.6466412057391,-15.592930823996449,8.455949413459606,4
42031,-1069467034.6021858,-203173088.05145204,-7021869.055529092,41812.09998957376,7030.81476922728,62.699943075898155,-432.39698630785097,-536.0474547711248,-180.47818789063146,1.762198755491613,4
42033,893428490.0654509,-187126253.08444494,42300847.70029861,54252.469905671926,12232.610676519376,9551.342006657756,-711.9424977360092,-121.57261846988239,-414.32331440701273,-9.334514881150172,0
42035,-32386380.455317073,-195735849.13499567,17636108.40178298,34855.0485844182,-16511.283662088088,3092.7187437532534,-225.12874846656223,-362.9116086767332,-163.7304934122203,-9.093764069695023,0
42037,-1533551145.7071373,-111036333.83552252,-26976613.382837046,-6100.473459069088,5399.804815707003,-878.5376524560371,1018.0350918639899,-576.9910511109232,692.5890258278065,3.413157180384903,4
42039,410110669.87294054,-183626113.5828748,40186810.306489505,57651.1650655005,28189.191490750905,3585.2175749340554,-872.6225361642464,-139.19571815451957,-403.6408327608927,-8.122642836299026,0
42041,-1437991927.6645076,175761977.09749094,7719291.277101284,-60028.41603867347,23321.44345717114,3828.480838550573,678.809224185658,-86.96572448673668,316.7461282490624,28.084610597730666,4
42043,-1557063631.9445999,288008608.8439221,-9018656.00455725,-109975.36502428431,2864.5813256207593,3493.4141081519015,945.9839811814235,-508.62821129187915,518.6204028416355,16.42468468990364,4
42045,-2885300514.906044,493027889.42037225,-22038839.264911335,225777.9751695688,-28974.964555949213,164.28206429389408,2145.323788929361,765.7641228690046,-390.49323661573305,125.82796469847564,4
42047,-245661361.95324144,-205105626.42453703,2010994.9465799967,33401.089879164996,-12662.453669361965,1603.2118923324629,-212.247048272084,-483.99423460750216,-137.9071464198155,-9.880163768301994,0
42049,-503544162.7546348,145714706.6921987,18770782.98492329,30746.04186002606,29713.001324298988,10075.21405005462,970.5532790437429,97.76279758831548,324.2428231696025,-8.765306062976801,0
42051,-457371186.9962161,-18441643.900794983,-14576245.214485873,-50026.119346660904,47565.405048359586,-1785.9423226291867,66.2536569233823,-147.72208802414232,293.4783100122279,-3.6735107196049106,0
42055,-545418183.4411137,8034566.971907764,33288692.535469804,-40951.22199167501,29857.633413596934,4417.744581431033,44.108752403403486,259.139852036202,240.48131582078227,-1.7085196808651852,0
42057,-1655538281.463559,-212407506.54712793,-27729638.609956622,32972.565556372654,-7859.893331956962,-594.6458748413364,-1175.1292601209216,980.8904005979074,203.64226997153443,-3.4276715489994496,4
42059,-1161269883.5480945,-201176143.03212517,-5630189.476790251,43110.16461151416,1565.8569135496082,4157.353719564131,-184.81401760436793,-877.4013748870414,-263.1263182458817,2.478283405778924,4
42061,-64922665.63987051,-217572045.33002648,-12218148.266345602,45618.34718690632,10888.485739896192,7447.128832018397,98.00730463704592,-1565.690977919337,-456.20754156403535,-7.558740819165737,0
42063,-259922310.32444042,-187171527.204999,25951491.899364702,68035.84893367777,31710.345748278534,15240.117595664797,-820.3699530576199,-440.52059693450065,-563.5920150668828,8.294923251962032,0
